Method,n_star_ratio,MAE,time_s
Neural-ECF[peaks],0.5,0,1.034956932067871
MIDAST[KS],0.5,0,3.172429084777832
Neural-ECF[argmax],0.5,0,1.0057201385498047
Neural-ECF[peaks],0.5,0,1.0057201385498047
MIDAST[KS],0.5,0,3.271404981613159
Neural-ECF[argmax],0.5,0,1.1035711765289307
Neural-ECF[peaks],0.5,0,1.1035711765289307
MIDAST[KS],0.5,0,3.2808279991149902
Neural-ECF[argmax],0.5,10,1.0764291286468506
Neural-ECF[peaks],0.5,10,1.0764291286468506
MIDAST[KS],0.5,0,3.2280030250549316
Neural-ECF[argmax],0.5,0,1.0565409660339355
Neural-ECF[peaks],0.5,0,1.0565409660339355
MIDAST[KS],0.5,0,3.243486166000366
Neural-ECF[argmax],0.5,0,1.0702602863311768
Neural-ECF[peaks],0.5,0,1.0702602863311768
MIDAST[KS],0.5,0,3.169419050216675
Neural-ECF[argmax],0.5,0,1.0137898921966553
Neural-ECF[peaks],0.5,0,1.0137898921966553
MIDAST[KS],0.5,0,3.2150509357452393
Neural-ECF[argmax],0.5,0,0.9913637638092041
Neural-ECF[peaks],0.5,0,0.9913637638092041
MIDAST[KS],0.5,0,3.0395100116729736
Neural-ECF[argmax],0.5,10,1.0166070461273193
Neural-ECF[peaks],0.5,10,1.0166070461273193
MIDAST[KS],0.5,0,3.1533639430999756
Neural-ECF[argmax],0.5,20,1.0038940906524658
Neural-ECF[peaks],0.5,20,1.0038940906524658
MIDAST[KS],0.5,0,3.1380980014801025
Neural-ECF[argmax],0.5,5,1.0421910285949707
Neural-ECF[peaks],0.5,5,1.0421910285949707
MIDAST[KS],0.5,0,3.170991897583008
Neural-ECF[argmax],0.5,0,1.0210981369018555
Neural-ECF[peaks],0.5,0,1.0210981369018555
MIDAST[KS],0.5,0,3.157546043395996
Neural-ECF[argmax],0.5,0,1.029332160949707
Neural-ECF[peaks],0.5,0,1.029332160949707
MIDAST[KS],0.5,0,3.2104079723358154
Neural-ECF[argmax],0.5,10,1.0115330219268799
Neural-ECF[peaks],0.5,10,1.0115330219268799
MIDAST[KS],0.5,0,3.0916149616241455
Neural-ECF[argmax],0.5,0,1.052488088607788
Neural-ECF[peaks],0.5,0,1.052488088607788
MIDAST[KS],0.5,0,3.1005921363830566
Neural-ECF[argmax],0.5,10,1.0193138122558594
Neural-ECF[peaks],0.5,10,1.0193138122558594
MIDAST[KS],0.5,0,3.202392101287842
Neural-ECF[argmax],0.5,5,1.0210700035095215
Neural-ECF[peaks],0.5,5,1.0210700035095215
MIDAST[KS],0.5,0,3.166121244430542
Neural-ECF[argmax],0.5,0,1.0316898822784424
Neural-ECF[peaks],0.5,0,1.0316898822784424
MIDAST[KS],0.5,0,3.113515853881836
Neural-ECF[argmax],0.5,0,1.0321497917175293
Neural-ECF[peaks],0.5,0,1.0321497917175293
MIDAST[KS],0.5,0,3.1796200275421143
Neural-ECF[argmax],0.5,0,1.0474331378936768
Neural-ECF[peaks],0.5,0,1.0474331378936768
MIDAST[KS],0.5,0,3.180781841278076
Neural-ECF[argmax],0.5,0,1.0431270599365234
Neural-ECF[peaks],0.5,0,1.0431270599365234
MIDAST[KS],0.5,0,3.228444814682007
Neural-ECF[argmax],0.5,0,1.0536582469940186
Neural-ECF[peaks],0.5,0,1.0536582469940186
MIDAST[KS],0.5,0,3.1189169883728027
Neural-ECF[argmax],0.5,5,1.0351691246032715
Neural-ECF[peaks],0.5,5,1.0351691246032715
MIDAST[KS],0.5,0,3.1870899200439453
Neural-ECF[argmax],0.5,0,1.039888858795166
Neural-ECF[peaks],0.5,0,1.039888858795166
MIDAST[KS],0.5,0,3.132197141647339
Neural-ECF[argmax],0.5,0,1.025075912475586
Neural-ECF[peaks],0.5,0,1.025075912475586
MIDAST[KS],0.5,0,3.062978744506836
Neural-ECF[argmax],0.5,0,1.0144109725952148
Neural-ECF[peaks],0.5,0,1.0144109725952148
MIDAST[KS],0.5,0,3.158278226852417
Neural-ECF[argmax],0.5,0,1.0646898746490479
Neural-ECF[peaks],0.5,0,1.0646898746490479
MIDAST[KS],0.5,0,3.1472902297973633
Neural-ECF[argmax],0.5,25,1.0472142696380615
Neural-ECF[peaks],0.5,25,1.0472142696380615
MIDAST[KS],0.5,0,3.126971960067749
Neural-ECF[argmax],0.5,0,1.0366692543029785
Neural-ECF[peaks],0.5,0,1.0366692543029785
MIDAST[KS],0.5,0,3.0806491374969482
Neural-ECF[argmax],0.5,15,0.998100996017456
Neural-ECF[peaks],0.5,15,0.998100996017456
MIDAST[KS],0.5,0,3.1507298946380615
Neural-ECF[argmax],0.5,0,1.0638821125030518
Neural-ECF[peaks],0.5,0,1.0638821125030518
MIDAST[KS],0.5,0,3.118027925491333
Neural-ECF[argmax],0.5,0,1.0215141773223877
Neural-ECF[peaks],0.5,0,1.0215141773223877
MIDAST[KS],0.5,0,3.238079071044922
Neural-ECF[argmax],0.5,0,0.9823217391967773
Neural-ECF[peaks],0.5,0,0.9823217391967773
MIDAST[KS],0.5,0,3.0750789642333984
Neural-ECF[argmax],0.5,0,1.0453510284423828
Neural-ECF[peaks],0.5,0,1.0453510284423828
MIDAST[KS],0.5,0,3.112783908843994
Neural-ECF[argmax],0.5,0,1.0527968406677246
Neural-ECF[peaks],0.5,0,1.0527968406677246
MIDAST[KS],0.5,0,3.1432347297668457
Neural-ECF[argmax],0.5,0,1.0248987674713135
Neural-ECF[peaks],0.5,0,1.0248987674713135
MIDAST[KS],0.5,0,3.131150722503662
Neural-ECF[argmax],0.5,0,0.9756836891174316
Neural-ECF[peaks],0.5,0,0.9756836891174316
MIDAST[KS],0.5,0,3.1032469272613525
Neural-ECF[argmax],0.5,0,1.0632398128509521
Neural-ECF[peaks],0.5,0,1.0632398128509521
MIDAST[KS],0.5,0,3.1456968784332275
Neural-ECF[argmax],0.5,0,1.0444252490997314
Neural-ECF[peaks],0.5,0,1.0444252490997314
MIDAST[KS],0.5,0,3.0952491760253906
Neural-ECF[argmax],0.5,0,1.0453579425811768
Neural-ECF[peaks],0.5,0,1.0453579425811768
MIDAST[KS],0.5,0,3.014435052871704
Neural-ECF[argmax],0.5,0,1.0301539897918701
Neural-ECF[peaks],0.5,0,1.0301539897918701
MIDAST[KS],0.5,0,3.1048290729522705
Neural-ECF[argmax],0.5,0,1.031601905822754
Neural-ECF[peaks],0.5,0,1.031601905822754
MIDAST[KS],0.5,0,3.1316640377044678
Neural-ECF[argmax],0.5,0,1.0177650451660156
Neural-ECF[peaks],0.5,0,1.0177650451660156
MIDAST[KS],0.5,0,3.1696088314056396
Neural-ECF[argmax],0.5,0,1.0473310947418213
Neural-ECF[peaks],0.5,0,1.0473310947418213
MIDAST[KS],0.5,0,3.102020025253296
Neural-ECF[argmax],0.5,0,1.0407249927520752
Neural-ECF[peaks],0.5,0,1.0407249927520752
MIDAST[KS],0.5,0,3.160784959793091
Neural-ECF[argmax],0.5,0,1.0309538841247559
Neural-ECF[peaks],0.5,0,1.0309538841247559
MIDAST[KS],0.5,0,3.0939579010009766
Neural-ECF[argmax],0.5,0,1.029759168624878
Neural-ECF[peaks],0.5,0,1.029759168624878
MIDAST[KS],0.5,0,3.1123669147491455
Neural-ECF[argmax],0.5,0,1.0205888748168945
Neural-ECF[peaks],0.5,0,1.0205888748168945
MIDAST[KS],0.5,0,3.115248918533325
Neural-ECF[argmax],0.5,0,1.0310790538787842
Neural-ECF[peaks],0.5,0,1.0310790538787842
MIDAST[KS],0.5,0,3.1167030334472656
Neural-ECF[argmax],0.5,0,1.0376291275024414
Neural-ECF[peaks],0.5,0,1.0376291275024414
MIDAST[KS],0.5,0,3.1522109508514404
Neural-ECF[argmax],0.5,0,0.9979088306427002
Neural-ECF[peaks],0.5,0,0.9979088306427002
MIDAST[KS],0.5,0,3.1118710041046143
Neural-ECF[argmax],0.5,0,1.0388109683990479
Neural-ECF[peaks],0.5,0,1.0388109683990479
MIDAST[KS],0.5,0,3.13873291015625
Neural-ECF[argmax],0.5,5,1.0062761306762695
Neural-ECF[peaks],0.5,5,1.0062761306762695
MIDAST[KS],0.5,0,3.0795841217041016
Neural-ECF[argmax],0.5,0,1.0154168605804443
Neural-ECF[peaks],0.5,0,1.0154168605804443
MIDAST[KS],0.5,0,3.1083149909973145
Neural-ECF[argmax],0.5,0,1.0229880809783936
Neural-ECF[peaks],0.5,0,1.0229880809783936
MIDAST[KS],0.5,0,3.112306833267212
Neural-ECF[argmax],0.5,0,1.0623760223388672
Neural-ECF[peaks],0.5,0,1.0623760223388672
MIDAST[KS],0.5,0,3.12519907951355
Neural-ECF[argmax],0.5,0,1.0190091133117676
Neural-ECF[peaks],0.5,0,1.0190091133117676
MIDAST[KS],0.5,0,3.1674768924713135
Neural-ECF[argmax],0.5,0,1.0161857604980469
Neural-ECF[peaks],0.5,0,1.0161857604980469
MIDAST[KS],0.5,0,3.1283531188964844
Neural-ECF[argmax],0.5,0,1.004115104675293
Neural-ECF[peaks],0.5,0,1.004115104675293
MIDAST[KS],0.5,0,3.085540771484375
Neural-ECF[argmax],0.5,0,1.010925054550171
Neural-ECF[peaks],0.5,0,1.010925054550171
MIDAST[KS],0.5,0,3.1722910404205322
Neural-ECF[argmax],0.5,15,1.0241279602050781
Neural-ECF[peaks],0.5,15,1.0241279602050781
MIDAST[KS],0.5,0,3.0990560054779053
Neural-ECF[argmax],0.5,5,1.0296127796173096
Neural-ECF[peaks],0.5,5,1.0296127796173096
MIDAST[KS],0.5,0,3.120164155960083
Neural-ECF[argmax],0.5,10,1.0022940635681152
Neural-ECF[peaks],0.5,10,1.0022940635681152
MIDAST[KS],0.5,0,3.0813417434692383
Neural-ECF[argmax],0.5,15,0.9833939075469971
Neural-ECF[peaks],0.5,15,0.9833939075469971
MIDAST[KS],0.5,0,3.0676820278167725
Neural-ECF[argmax],0.5,10,1.0126488208770752
Neural-ECF[peaks],0.5,10,1.0126488208770752
MIDAST[KS],0.5,0,3.1312718391418457
Neural-ECF[argmax],0.5,10,1.0500280857086182
Neural-ECF[peaks],0.5,10,1.0500280857086182
MIDAST[KS],0.5,0,3.1383230686187744
Neural-ECF[argmax],0.5,0,1.0793969631195068
Neural-ECF[peaks],0.5,0,1.0793969631195068
MIDAST[KS],0.5,0,3.0562338829040527
Neural-ECF[argmax],0.5,0,1.029994010925293
Neural-ECF[peaks],0.5,0,1.029994010925293
MIDAST[KS],0.5,0,3.094136953353882
Neural-ECF[argmax],0.5,5,1.0287680625915527
Neural-ECF[peaks],0.5,5,1.0287680625915527
MIDAST[KS],0.5,0,3.143068790435791
Neural-ECF[argmax],0.5,10,1.0222718715667725
Neural-ECF[peaks],0.5,10,1.0222718715667725
MIDAST[KS],0.5,0,3.113084077835083
Neural-ECF[argmax],0.5,5,1.0522518157958984
Neural-ECF[peaks],0.5,5,1.0522518157958984
MIDAST[KS],0.5,0,3.0714621543884277
Neural-ECF[argmax],0.5,0,1.038114070892334
Neural-ECF[peaks],0.5,0,1.038114070892334
MIDAST[KS],0.5,0,3.1112499237060547
Neural-ECF[argmax],0.5,0,1.0359480381011963
Neural-ECF[peaks],0.5,0,1.0359480381011963
MIDAST[KS],0.5,0,3.180292844772339
Neural-ECF[argmax],0.5,0,1.0225272178649902
Neural-ECF[peaks],0.5,0,1.0225272178649902
MIDAST[KS],0.5,0,3.0594217777252197
Neural-ECF[argmax],0.5,0,1.0051970481872559
Neural-ECF[peaks],0.5,0,1.0051970481872559
MIDAST[KS],0.5,0,3.097158908843994
Neural-ECF[argmax],0.5,0,1.0325851440429688
Neural-ECF[peaks],0.5,0,1.0325851440429688
MIDAST[KS],0.5,0,3.1278440952301025
Neural-ECF[argmax],0.5,0,1.0361883640289307
Neural-ECF[peaks],0.5,0,1.0361883640289307
MIDAST[KS],0.5,0,2.9333608150482178
Neural-ECF[argmax],0.5,0,0.9340767860412598
Neural-ECF[peaks],0.5,0,0.9340767860412598
MIDAST[KS],0.5,0,2.8409388065338135
Neural-ECF[argmax],0.5,0,0.940126895904541
Neural-ECF[peaks],0.5,0,0.940126895904541
MIDAST[KS],0.5,0,2.8292059898376465
Neural-ECF[argmax],0.5,0,0.91982102394104
Neural-ECF[peaks],0.5,0,0.91982102394104
MIDAST[KS],0.5,0,2.8573129177093506
Neural-ECF[argmax],0.5,0,0.937762975692749
Neural-ECF[peaks],0.5,0,0.937762975692749
MIDAST[KS],0.5,0,2.792206287384033
Neural-ECF[argmax],0.5,15,0.9501428604125977
Neural-ECF[peaks],0.5,15,0.9501428604125977
MIDAST[KS],0.5,0,2.7991061210632324
Neural-ECF[argmax],0.5,0,0.8188409805297852
Neural-ECF[peaks],0.5,0,0.8188409805297852
MIDAST[KS],0.5,0,2.506546974182129
Neural-ECF[argmax],0.5,15,0.8276381492614746
Neural-ECF[peaks],0.5,15,0.8276381492614746
MIDAST[KS],0.5,0,2.4981281757354736
Neural-ECF[argmax],0.5,0,0.8985519409179688
Neural-ECF[peaks],0.5,0,0.8985519409179688
MIDAST[KS],0.5,0,2.5372140407562256
Neural-ECF[argmax],0.5,5,0.8005709648132324
Neural-ECF[peaks],0.5,5,0.8005709648132324
MIDAST[KS],0.5,0,2.4990241527557373
Neural-ECF[argmax],0.5,5,0.843048095703125
Neural-ECF[peaks],0.5,5,0.843048095703125
MIDAST[KS],0.5,0,2.4576029777526855
Neural-ECF[argmax],0.5,0,0.8205759525299072
Neural-ECF[peaks],0.5,0,0.8205759525299072
MIDAST[KS],0.5,0,2.4301559925079346
Neural-ECF[argmax],0.5,5,0.7984960079193115
Neural-ECF[peaks],0.5,5,0.7984960079193115
MIDAST[KS],0.5,0,2.3697516918182373
Neural-ECF[argmax],0.5,0,0.8040566444396973
Neural-ECF[peaks],0.5,0,0.8040566444396973
MIDAST[KS],0.5,0,2.2724077701568604
Neural-ECF[argmax],0.5,0,0.7823219299316406
Neural-ECF[peaks],0.5,0,0.7823219299316406
MIDAST[KS],0.5,0,2.3580751419067383
Neural-ECF[argmax],0.5,0,0.8227880001068115
Neural-ECF[peaks],0.5,0,0.8227880001068115
MIDAST[KS],0.5,0,2.421013116836548
Neural-ECF[argmax],0.5,10,0.8008549213409424
Neural-ECF[peaks],0.5,10,0.8008549213409424
MIDAST[KS],0.5,0,2.310663938522339
Neural-ECF[argmax],0.5,0,0.7752790451049805
Neural-ECF[peaks],0.5,0,0.7752790451049805
MIDAST[KS],0.5,0,2.148275852203369
Neural-ECF[argmax],0.5,0,0.7156469821929932
Neural-ECF[peaks],0.5,0,0.7156469821929932
MIDAST[KS],0.5,0,2.065906286239624
Neural-ECF[argmax],0.5,0,0.7160558700561523
Neural-ECF[peaks],0.5,0,0.7160558700561523
MIDAST[KS],0.5,0,2.1114628314971924
Neural-ECF[argmax],0.5,0,0.7278499603271484
Neural-ECF[peaks],0.5,0,0.7278499603271484
MIDAST[KS],0.5,0,2.104217052459717
Neural-ECF[argmax],0.5,0,0.7549080848693848
Neural-ECF[peaks],0.5,0,0.7549080848693848
MIDAST[KS],0.5,0,2.0621349811553955
Neural-ECF[argmax],0.5,20,0.7211337089538574
Neural-ECF[peaks],0.5,20,0.7211337089538574
MIDAST[KS],0.5,0,2.15087628364563
Neural-ECF[argmax],0.5,35,0.7555410861968994
Neural-ECF[peaks],0.5,35,0.7555410861968994
MIDAST[KS],0.5,0,2.2785520553588867
Neural-ECF[argmax],0.5,0,0.8074328899383545
Neural-ECF[peaks],0.5,0,0.8074328899383545
MIDAST[KS],0.5,0,2.2569260597229004
Neural-ECF[argmax],0.5,45,0.7238442897796631
Neural-ECF[peaks],0.5,45,0.7238442897796631
MIDAST[KS],0.5,0,2.1047821044921875
Neural-ECF[argmax],0.5,0,0.7510378360748291
Neural-ECF[peaks],0.5,0,0.7510378360748291
MIDAST[KS],0.5,0,2.1044809818267822
Neural-ECF[argmax],0.5,0,0.7489480972290039
Neural-ECF[peaks],0.5,0,0.7489480972290039
MIDAST[KS],0.5,0,2.109189033508301
Neural-ECF[argmax],0.5,10,0.7521419525146484
Neural-ECF[peaks],0.5,10,0.7521419525146484
MIDAST[KS],0.5,0,2.159320831298828
Neural-ECF[argmax],0.5,30,0.7399959564208984
Neural-ECF[peaks],0.5,30,0.7399959564208984
MIDAST[KS],0.5,0,2.0756168365478516
Neural-ECF[argmax],0.5,0,0.7373208999633789
Neural-ECF[peaks],0.5,0,0.7373208999633789
MIDAST[KS],0.5,0,2.071564197540283
Neural-ECF[argmax],0.5,5,0.7334239482879639
Neural-ECF[peaks],0.5,5,0.7334239482879639
MIDAST[KS],0.5,0,2.1068050861358643
Neural-ECF[argmax],0.5,0,0.7569501399993896
Neural-ECF[peaks],0.5,0,0.7569501399993896
MIDAST[KS],0.5,0,2.0777997970581055
Neural-ECF[argmax],0.5,5,0.7329611778259277
Neural-ECF[peaks],0.5,5,0.7329611778259277
MIDAST[KS],0.5,0,2.0821170806884766
Neural-ECF[argmax],0.5,15,0.7131490707397461
Neural-ECF[peaks],0.5,15,0.7131490707397461
MIDAST[KS],0.5,0,2.075748920440674
Neural-ECF[argmax],0.5,0,0.7407410144805908
Neural-ECF[peaks],0.5,0,0.7407410144805908
MIDAST[KS],0.5,0,2.1643240451812744
Neural-ECF[argmax],0.5,0,0.7148668766021729
Neural-ECF[peaks],0.5,0,0.7148668766021729
MIDAST[KS],0.5,0,2.096205949783325
Neural-ECF[argmax],0.5,0,0.7282030582427979
Neural-ECF[peaks],0.5,0,0.7282030582427979
MIDAST[KS],0.5,0,2.1020009517669678
Neural-ECF[argmax],0.5,0,0.7323369979858398
Neural-ECF[peaks],0.5,0,0.7323369979858398
MIDAST[KS],0.5,0,2.0983920097351074
Neural-ECF[argmax],0.5,0,0.7336671352386475
Neural-ECF[peaks],0.5,0,0.7336671352386475
MIDAST[KS],0.5,0,2.178438901901245
Neural-ECF[argmax],0.5,0,0.7427940368652344
Neural-ECF[peaks],0.5,0,0.7427940368652344
MIDAST[KS],0.5,0,2.1029880046844482
Neural-ECF[argmax],0.5,5,0.7362549304962158
Neural-ECF[peaks],0.5,5,0.7362549304962158
MIDAST[KS],0.5,0,2.0885000228881836
Neural-ECF[argmax],0.5,0,0.742419958114624
Neural-ECF[peaks],0.5,0,0.742419958114624
MIDAST[KS],0.5,0,2.094599962234497
Neural-ECF[argmax],0.5,0,0.7273821830749512
Neural-ECF[peaks],0.5,0,0.7273821830749512
MIDAST[KS],0.5,0,2.1057701110839844
Neural-ECF[argmax],0.5,0,0.7412858009338379
Neural-ECF[peaks],0.5,0,0.7412858009338379
MIDAST[KS],0.5,0,2.102365255355835
Neural-ECF[argmax],0.5,0,0.7828710079193115
Neural-ECF[peaks],0.5,0,0.7828710079193115
MIDAST[KS],0.5,0,2.117265224456787
Neural-ECF[argmax],0.5,5,0.7464761734008789
Neural-ECF[peaks],0.5,5,0.7464761734008789
MIDAST[KS],0.5,0,2.170116901397705
Neural-ECF[argmax],0.5,0,0.7283363342285156
Neural-ECF[peaks],0.5,0,0.7283363342285156
MIDAST[KS],0.5,0,2.095924139022827
Neural-ECF[argmax],0.5,10,0.7403590679168701
Neural-ECF[peaks],0.5,10,0.7403590679168701
MIDAST[KS],0.5,0,2.1158089637756348
Neural-ECF[argmax],0.5,0,0.7337398529052734
Neural-ECF[peaks],0.5,0,0.7337398529052734
MIDAST[KS],0.5,0,2.086380958557129
Neural-ECF[argmax],0.5,0,0.737529993057251
Neural-ECF[peaks],0.5,0,0.737529993057251
MIDAST[KS],0.5,0,2.125049114227295
Neural-ECF[argmax],0.5,0,0.7504699230194092
Neural-ECF[peaks],0.5,0,0.7504699230194092
MIDAST[KS],0.5,0,2.1315457820892334
Neural-ECF[argmax],0.5,0,0.7290058135986328
Neural-ECF[peaks],0.5,0,0.7290058135986328
MIDAST[KS],0.5,0,2.1332571506500244
Neural-ECF[argmax],0.5,15,0.7379069328308105
Neural-ECF[peaks],0.5,15,0.7379069328308105
MIDAST[KS],0.5,0,2.1422529220581055
Neural-ECF[argmax],0.5,0,0.7444357872009277
Neural-ECF[peaks],0.5,0,0.7444357872009277
MIDAST[KS],0.5,0,2.204941987991333
Neural-ECF[argmax],0.5,0,0.7407932281494141
Neural-ECF[peaks],0.5,0,0.7407932281494141
MIDAST[KS],0.5,0,2.095963954925537
Neural-ECF[argmax],0.5,0,0.7169930934906006
Neural-ECF[peaks],0.5,0,0.7169930934906006
MIDAST[KS],0.5,0,2.102041721343994
Neural-ECF[argmax],0.5,0,0.7469041347503662
Neural-ECF[peaks],0.5,0,0.7469041347503662
MIDAST[KS],0.5,0,2.1811418533325195
Neural-ECF[argmax],0.5,0,0.7446808815002441
Neural-ECF[peaks],0.5,0,0.7446808815002441
MIDAST[KS],0.5,0,2.1214399337768555
Neural-ECF[argmax],0.5,0,0.7348260879516602
Neural-ECF[peaks],0.5,0,0.7348260879516602
MIDAST[KS],0.5,0,2.1013731956481934
Neural-ECF[argmax],0.5,15,0.7237148284912109
Neural-ECF[peaks],0.5,15,0.7237148284912109
MIDAST[KS],0.5,0,2.0751919746398926
Neural-ECF[argmax],0.5,5,0.759408712387085
Neural-ECF[peaks],0.5,5,0.759408712387085
MIDAST[KS],0.5,0,2.1436469554901123
Neural-ECF[argmax],0.5,0,0.7277538776397705
Neural-ECF[peaks],0.5,0,0.7277538776397705
MIDAST[KS],0.5,0,2.129767894744873
Neural-ECF[argmax],0.5,0,0.7384703159332275
Neural-ECF[peaks],0.5,0,0.7384703159332275
MIDAST[KS],0.5,0,2.0766539573669434
Neural-ECF[argmax],0.5,40,0.7314298152923584
Neural-ECF[peaks],0.5,40,0.7314298152923584
MIDAST[KS],0.5,0,2.1322848796844482
Neural-ECF[argmax],0.5,0,0.7404029369354248
Neural-ECF[peaks],0.5,0,0.7404029369354248
MIDAST[KS],0.5,0,2.1454410552978516
Neural-ECF[argmax],0.5,5,0.7407910823822021
Neural-ECF[peaks],0.5,5,0.7407910823822021
MIDAST[KS],0.5,0,2.1122519969940186
Neural-ECF[argmax],0.5,5,0.7207250595092773
Neural-ECF[peaks],0.5,5,0.7207250595092773
MIDAST[KS],0.5,0,2.100543975830078
Neural-ECF[argmax],0.5,0,0.7543869018554688
Neural-ECF[peaks],0.5,0,0.7543869018554688
MIDAST[KS],0.5,0,2.1017799377441406
Neural-ECF[argmax],0.5,0,0.7331821918487549
Neural-ECF[peaks],0.5,0,0.7331821918487549
MIDAST[KS],0.5,0,2.0833122730255127
Neural-ECF[argmax],0.5,5,0.725783109664917
Neural-ECF[peaks],0.5,5,0.725783109664917
MIDAST[KS],0.5,0,2.07709002494812
Neural-ECF[argmax],0.5,0,0.7182421684265137
Neural-ECF[peaks],0.5,0,0.7182421684265137
MIDAST[KS],0.5,0,2.1229088306427
Neural-ECF[argmax],0.5,0,0.7486879825592041
Neural-ECF[peaks],0.5,0,0.7486879825592041
MIDAST[KS],0.5,0,2.313447952270508
Neural-ECF[argmax],0.5,15,0.7241482734680176
Neural-ECF[peaks],0.5,15,0.7241482734680176
MIDAST[KS],0.5,0,2.129329204559326
Neural-ECF[argmax],0.5,15,0.7436549663543701
Neural-ECF[peaks],0.5,15,0.7436549663543701
MIDAST[KS],0.5,0,2.092261791229248
Neural-ECF[argmax],0.5,0,0.7434399127960205
Neural-ECF[peaks],0.5,0,0.7434399127960205
MIDAST[KS],0.5,0,2.1521191596984863
Neural-ECF[argmax],0.5,0,0.7417709827423096
Neural-ECF[peaks],0.5,0,0.7417709827423096
MIDAST[KS],0.5,0,2.0818467140197754
Neural-ECF[argmax],0.5,10,0.7375659942626953
Neural-ECF[peaks],0.5,10,0.7375659942626953
MIDAST[KS],0.5,0,2.104703903198242
Neural-ECF[argmax],0.5,0,0.726017951965332
Neural-ECF[peaks],0.5,0,0.726017951965332
MIDAST[KS],0.5,0,2.138521909713745
Neural-ECF[argmax],0.5,0,0.7577579021453857
Neural-ECF[peaks],0.5,0,0.7577579021453857
MIDAST[KS],0.5,0,2.04436993598938
Neural-ECF[argmax],0.5,0,0.6941368579864502
Neural-ECF[peaks],0.5,0,0.6941368579864502
MIDAST[KS],0.5,0,2.041591167449951
Neural-ECF[argmax],0.5,0,0.7045891284942627
Neural-ECF[peaks],0.5,0,0.7045891284942627
MIDAST[KS],0.5,0,2.0335168838500977
Neural-ECF[argmax],0.5,0,0.7077209949493408
Neural-ECF[peaks],0.5,0,0.7077209949493408
MIDAST[KS],0.5,0,2.1073241233825684
Neural-ECF[argmax],0.5,0,0.7162230014801025
Neural-ECF[peaks],0.5,0,0.7162230014801025
MIDAST[KS],0.5,0,2.0364086627960205
Neural-ECF[argmax],0.5,25,0.6969830989837646
Neural-ECF[peaks],0.5,25,0.6969830989837646
MIDAST[KS],0.5,0,2.008413791656494
Neural-ECF[argmax],0.5,0,0.7081923484802246
Neural-ECF[peaks],0.5,0,0.7081923484802246
MIDAST[KS],0.5,0,2.1327250003814697
Neural-ECF[argmax],0.5,10,0.7356297969818115
Neural-ECF[peaks],0.5,10,0.7356297969818115
MIDAST[KS],0.5,0,2.1171960830688477
Neural-ECF[argmax],0.5,0,0.746985912322998
Neural-ECF[peaks],0.5,0,0.746985912322998
MIDAST[KS],0.5,0,2.0623559951782227
Neural-ECF[argmax],0.5,0,0.720958948135376
Neural-ECF[peaks],0.5,0,0.720958948135376
MIDAST[KS],0.5,0,2.0133109092712402
Neural-ECF[argmax],0.5,0,0.7066149711608887
Neural-ECF[peaks],0.5,0,0.7066149711608887
MIDAST[KS],0.5,0,2.0029149055480957
Neural-ECF[argmax],0.5,10,0.7457983493804932
Neural-ECF[peaks],0.5,10,0.7457983493804932
MIDAST[KS],0.5,0,2.0393919944763184
Neural-ECF[argmax],0.5,0,0.7061989307403564
Neural-ECF[peaks],0.5,0,0.7061989307403564
MIDAST[KS],0.5,0,1.9797797203063965
Neural-ECF[argmax],0.5,0,0.7201459407806396
Neural-ECF[peaks],0.5,0,0.7201459407806396
MIDAST[KS],0.5,0,2.0057599544525146
Neural-ECF[argmax],0.5,0,0.7267920970916748
Neural-ECF[peaks],0.5,0,0.7267920970916748
MIDAST[KS],0.5,0,2.062925100326538
Neural-ECF[argmax],0.5,0,0.7174131870269775
Neural-ECF[peaks],0.5,0,0.7174131870269775
MIDAST[KS],0.5,0,2.0326719284057617
Neural-ECF[argmax],0.5,0,0.7029168605804443
Neural-ECF[peaks],0.5,0,0.7029168605804443
MIDAST[KS],0.5,0,2.0562901496887207
Neural-ECF[argmax],0.5,0,0.7034509181976318
Neural-ECF[peaks],0.5,0,0.7034509181976318
MIDAST[KS],0.5,0,2.0102500915527344
Neural-ECF[argmax],0.5,0,0.7555501461029053
Neural-ECF[peaks],0.5,0,0.7555501461029053
MIDAST[KS],0.5,0,2.0683140754699707
Neural-ECF[argmax],0.5,0,0.7328729629516602
Neural-ECF[peaks],0.5,0,0.7328729629516602
MIDAST[KS],0.5,0,2.0453379154205322
Neural-ECF[argmax],0.5,0,0.7418849468231201
Neural-ECF[peaks],0.5,0,0.7418849468231201
MIDAST[KS],0.5,0,2.1162567138671875
Neural-ECF[argmax],0.5,0,0.7412998676300049
Neural-ECF[peaks],0.5,0,0.7412998676300049
MIDAST[KS],0.5,0,2.0652689933776855
Neural-ECF[argmax],0.5,0,0.749650239944458
Neural-ECF[peaks],0.5,0,0.749650239944458
MIDAST[KS],0.5,0,2.0884201526641846
Neural-ECF[argmax],0.5,0,0.7143418788909912
Neural-ECF[peaks],0.5,0,0.7143418788909912
MIDAST[KS],0.5,0,2.0819320678710938
Neural-ECF[argmax],0.5,10,0.7325658798217773
Neural-ECF[peaks],0.5,10,0.7325658798217773
MIDAST[KS],0.5,0,2.053119421005249
Neural-ECF[argmax],0.5,0,0.7189309597015381
Neural-ECF[peaks],0.5,0,0.7189309597015381
MIDAST[KS],0.5,0,2.0617189407348633
